timestamp,latitude,longitude,altitude,gnss_quality,heading,cog,sog_kmh
2025-05-28 17:51:35,39.44944316266667,-0.37335164683333333,24.8405,2,60.4516,318.253,0.00764
2025-05-28 17:51:38,39.44942942266667,-0.373345349,22.7444,2,59.9387,253.663,0.00192
2025-05-28 17:51:39,39.449429004,-0.37334512433333333,22.9741,2,60.4214,174.594,0.00633
2025-05-28 17:51:39,39.449429004,-0.37334512433333333,22.9741,2,60.4214,174.594,0.00633
2025-05-28 17:51:39,39.449429004,-0.37334512433333333,22.9741,2,60.4214,174.594,0.00633
2025-05-28 17:51:40,39.449429015,-0.37334496133333334,23.0245,2,61.2498,115.76,0.00151
2025-05-28 17:51:40,39.449429015,-0.37334496133333334,23.0245,2,61.2498,115.76,0.00151
2025-05-28 17:51:40,39.449429015,-0.37334496133333334,23.0245,2,61.2498,115.76,0.00151
2025-05-28 17:51:41,39.449429015,-0.37334496133333334,23.0245,2,61.2498,115.76,0.00151
2025-05-28 17:51:41,39.449429134666666,-0.37334484883333335,23.115,2,60.0001,29.978,0.00478
2025-05-28 17:51:41,39.449429134666666,-0.37334484883333335,23.115,2,60.0001,29.978,0.00478
2025-05-28 17:51:41,39.449429134666666,-0.37334484883333335,23.115,2,60.0001,29.978,0.00478
2025-05-28 17:51:42,39.44942954783333,-0.3733447285,23.2116,2,60.6599,59.873,0.00279
2025-05-28 17:51:42,39.44942954783333,-0.3733447285,23.2116,2,60.6599,59.873,0.00279
2025-05-28 17:51:42,39.44942954783333,-0.3733447285,23.2116,2,60.6599,59.873,0.00279
2025-05-28 17:51:43,39.44942954783333,-0.3733447285,23.2116,2,60.6599,59.873,0.00279
2025-05-28 17:51:43,39.449430051,-0.373344662,23.2848,2,59.6233,61.45,0.0031
2025-05-28 17:51:43,39.449430051,-0.373344662,23.2848,2,59.6233,61.45,0.0031
2025-05-28 17:51:43,39.449430051,-0.373344662,23.2848,2,59.6233,61.45,0.0031
2025-05-28 17:51:44,39.449430447,-0.37334456116666664,23.3359,2,60.2989,137.795,0.00232
2025-05-28 17:51:44,39.449430447,-0.37334456116666664,23.3359,2,60.2989,137.795,0.00232
