2025-05-28 16:39:53,39.449439414833336,-0.3733105836666667,24.3246,59.6917,346.226,0.05745
2025-05-28 16:39:54,39.449439414833336,-0.3733105836666667,24.3246,59.6917,346.226,0.05745
2025-05-28 16:39:54,39.449439597,-0.3733106388333333,24.3246,57.9343,351.265,0.03913
2025-05-28 16:39:55,39.449439597,-0.3733106388333333,24.3246,57.9343,351.265,0.03913
2025-05-28 16:39:55,39.4494269835,-0.37332051866666666,25.2694,57.8849,346.416,0.03067
2025-05-28 16:39:56,39.4494269835,-0.37332051866666666,25.2694,57.8849,346.416,0.03067
2025-05-28 16:39:56,39.4494278485,-0.37332132733333334,25.3042,57.8903,327.517,0.05091
2025-05-28 16:39:57,39.4494278485,-0.37332132733333334,25.3042,57.8903,327.517,0.05091
2025-05-28 16:39:57,39.4494282385,-0.37332159383333335,25.311,58.3458,333.477,0.04967
2025-05-28 16:39:58,39.4494282385,-0.37332159383333335,25.311,58.3458,333.477,0.04967
2025-05-28 16:39:58,39.44942854083333,-0.37332185133333334,25.3007,60.4397,328.229,0.05001
2025-05-28 16:39:59,39.44942854083333,-0.37332185133333334,25.3007,60.4397,328.229,0.05001
2025-05-28 16:39:59,39.449428819,-0.3733220938333333,25.289,60.5138,331.579,0.08092
2025-05-28 16:40:00,39.449428819,-0.3733220938333333,25.289,60.5138,331.579,0.08092
2025-05-28 16:40:00,39.449428917666665,-0.37332223733333336,25.2713,60.117,341.174,0.05182
2025-05-28 16:40:01,39.449428917666665,-0.37332223733333336,25.2713,60.117,341.174,0.05182
2025-05-28 16:40:01,39.44942902366667,-0.37332236516666667,25.2583,59.7421,334.428,0.04796
2025-05-28 16:40:02,39.44942911533333,-0.3733224615,25.247,60.3495,332.99,0.03596
2025-05-28 16:40:02,39.44942911533333,-0.3733224615,25.247,60.3495,332.99,0.03596
2025-05-28 16:40:03,39.44942918216667,-0.3733225453333333,25.2368,57.245,334.161,0.02844
2025-05-28 16:40:03,39.44942918216667,-0.3733225453333333,25.2368,57.245,334.161,0.02844
2025-05-28 16:40:04,39.449429249333335,-0.37332261899999997,25.2284,59.5661,331.484,0.02667
2025-05-28 16:40:04,39.449429249333335,-0.37332261899999997,25.2284,59.5661,331.484,0.02667
2025-05-28 16:40:05,39.44942931966666,-0.3733226946666666,25.2206,60.522,333.82,0.02407
2025-05-28 16:40:05,39.44942931966666,-0.3733226946666666,25.2206,60.522,333.82,0.02407
2025-05-28 16:40:06,39.449429398166664,-0.3733227745,25.2142,59.4693,336.168,0.02816
2025-05-28 16:40:06,39.449429398166664,-0.3733227745,25.2142,59.4693,336.168,0.02816
2025-05-28 16:40:07,39.449429460833336,-0.37332285333333337,25.2074,59.96,347.498,0.01072
2025-05-28 16:40:07,39.449429460833336,-0.37332285333333337,25.2074,59.96,347.498,0.01072
2025-05-28 16:40:08,39.44942954983333,-0.37332294983333336,25.2027,60.0371,328.942,0.02066
2025-05-28 16:40:08,39.44942954983333,-0.37332294983333336,25.2027,60.0371,328.942,0.02066
2025-05-28 16:40:09,39.44942963533333,-0.3733230435,25.1995,60.6909,332.941,0.00988
