timestamp,latitude,longitude,altitude,gnss_quality,heading,cog,sog_kmh
2025-05-29 17:12:19.331,39.42994433166667,-0.3381342098333333,4.6775,2,10.307,321.27,0.00299
2025-05-29 17:12:19.383,39.42994433166667,-0.3381342098333333,4.6775,2,10.307,321.27,0.00299
2025-05-29 17:12:19.435,39.4299443335,-0.33813421266666666,4.6768,2,10.4294,310.926,0.00343
2025-05-29 17:12:19.487,39.4299443335,-0.33813421266666666,4.6768,2,10.4294,310.926,0.00343
2025-05-29 17:12:19.549,39.42994433566667,-0.33813421616666667,4.6763,2,10.5292,306.706,0.00438
2025-05-29 17:12:19.615,39.42994433566667,-0.33813421616666667,4.6763,2,10.5292,306.706,0.00438
2025-05-29 17:12:19.670,39.429944337833334,-0.3381342175,4.6756,2,10.3193,299.833,0.00327
2025-05-29 17:12:19.722,39.429944337833334,-0.3381342175,4.6756,2,10.3193,299.833,0.00327
2025-05-29 17:12:19.774,39.4299443405,-0.33813421783333336,4.6747,2,10.3794,303.068,0.00407
2025-05-29 17:12:19.827,39.42994434283333,-0.33813421800000004,4.6739,2,10.4002,276.686,0.00403
2025-05-29 17:12:19.879,39.42994434283333,-0.33813421800000004,4.6739,2,10.4002,276.686,0.00403
2025-05-29 17:12:19.932,39.429944344666666,-0.33813421883333333,4.6731,2,10.264,267.755,0.00201
2025-05-29 17:12:19.984,39.429944344666666,-0.33813421883333333,4.6731,2,10.264,267.755,0.00201
2025-05-29 17:12:20.036,39.429944346666666,-0.33813422066666665,4.6723,2,10.3998,272.472,0.00307
2025-05-29 17:12:20.089,39.429944346666666,-0.33813422066666665,4.6723,2,10.3998,272.472,0.00307
2025-05-29 17:12:20.141,39.42994434883333,-0.3381342236666667,4.6715,2,10.4749,271.695,0.00649
2025-05-29 17:12:20.193,39.42994434883333,-0.3381342236666667,4.6715,2,10.4749,271.695,0.00649
2025-05-29 17:12:20.245,39.42994435133333,-0.3381342266666667,4.6706,2,10.423,273.075,0.00846
2025-05-29 17:12:20.297,39.42994435133333,-0.3381342266666667,4.6706,2,10.423,273.075,0.00846
2025-05-29 17:12:20.349,39.429944353833335,-0.33813422899999995,4.6696,2,10.3928,278.013,0.00687
2025-05-29 17:12:20.401,39.429944353833335,-0.33813422899999995,4.6696,2,10.3928,278.013,0.00687
2025-05-29 17:12:20.453,39.42994435633333,-0.33813423116666663,4.6685,2,10.2623,293.113,0.00646
2025-05-29 17:12:20.505,39.42994435633333,-0.33813423116666663,4.6685,2,10.2623,293.113,0.00646
2025-05-29 17:12:20.557,39.42994435866667,-0.33813423266666665,4.6675,2,10.3554,306.969,0.00324
2025-05-29 17:12:20.608,39.42994435866667,-0.33813423266666665,4.6675,2,10.3554,306.969,0.00324
2025-05-29 17:12:20.661,39.429944361333334,-0.3381342336666667,4.6664,2,10.6478,292.544,0.00374
2025-05-29 17:12:20.715,39.429944361333334,-0.3381342336666667,4.6664,2,10.6478,292.544,0.00374
2025-05-29 17:12:20.767,39.429944363666664,-0.3381342351666667,4.6653,2,10.5425,287.569,0.00575
2025-05-29 17:12:20.819,39.429944363666664,-0.3381342351666667,4.6653,2,10.5425,287.569,0.00575
2025-05-29 17:12:20.872,39.429944365833336,-0.33813423600000003,4.6642,2,10.3947,299.807,0.00434
2025-05-29 17:12:20.924,39.429944365833336,-0.33813423600000003,4.6642,2,10.3947,299.807,0.00434
2025-05-29 17:12:20.976,39.429946217,-0.338133008,4.6231,2,10.5577,295.07,0.0031
2025-05-29 17:12:21.027,39.42994806433333,-0.3381382743333334,3.741,4,10.5352,318.622,0.0028
2025-05-29 17:12:21.079,39.42994806433333,-0.3381382743333334,3.741,4,10.5352,318.622,0.0028
2025-05-29 17:12:21.133,39.42994806283333,-0.33813826350000004,3.7383,4,10.38,296.035,0.00416
2025-05-29 17:12:21.184,39.42994806283333,-0.33813826350000004,3.7383,4,10.38,296.035,0.00416
2025-05-29 17:12:21.264,39.4299480765,-0.3381382436666666,3.7346,4,10.3623,294.449,0.00474
2025-05-29 17:12:21.316,39.4299480765,-0.3381382436666666,3.7346,4,10.3623,294.449,0.00474
2025-05-29 17:12:21.368,39.42994806033333,-0.33813827383333334,3.7384,4,10.4045,292.012,0.0056
2025-05-29 17:12:21.420,39.42994806033333,-0.33813827383333334,3.7384,4,10.4045,292.012,0.0056
2025-05-29 17:12:21.471,39.429948057833336,-0.33813825633333333,3.7373,4,10.2192,280.857,0.00524
2025-05-29 17:12:21.522,39.429948057833336,-0.33813825633333333,3.7373,4,10.2192,280.857,0.00524
2025-05-29 17:12:21.575,39.429948067,-0.33813827183333334,3.7405,4,10.2837,299.043,0.00514
2025-05-29 17:12:21.637,39.429948057,-0.3381382491666667,3.7368,4,10.3744,328.831,0.00395
2025-05-29 17:12:21.692,39.429948057,-0.3381382491666667,3.7368,4,10.3744,328.831,0.00395
2025-05-29 17:12:21.761,39.42994806883333,-0.33813827383333334,3.738,4,10.3514,320.432,0.00435
2025-05-29 17:12:21.818,39.42994806883333,-0.33813827383333334,3.738,4,10.3514,320.432,0.00435
2025-05-29 17:12:21.870,39.429948072833334,-0.338138251,3.7352,4,10.4057,317.096,0.00319
2025-05-29 17:12:21.928,39.429948072833334,-0.338138251,3.7352,4,10.4057,317.096,0.00319
