2025-05-28 15:52:40,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:41,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:41,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:42,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:42,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:43,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:43,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:44,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:44,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:45,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:45,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:46,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:46,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:47,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:47,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:48,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:48,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:49,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:49,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:50,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:50,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:51,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:51,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:52,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:52,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:53,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:53,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:54,0.0,0.0,None,0.0,None,None
2025-05-28 15:52:54,0.0,0.0,None,0.0,None,None
