timestamp,latitude,longitude,altitude,gnss_quality,heading,cog,sog_kmh
2025-05-29 16:15:40,39.439603375,-0.37944137516666665,9.3231,4,277.2967,79.288,0.00315
2025-05-29 16:15:41,39.439603984,-0.379440766,9.2986,2,277.2397,15.372,0.0014
2025-05-29 16:15:42,39.43960400866667,-0.37944083333333334,9.3561,2,277.1627,33.914,0.002
2025-05-29 16:15:42,39.43960341,-0.3794413761666667,9.3172,4,277.3406,97.787,0.00234
2025-05-29 16:15:42,39.43960341533333,-0.3794413825,9.318,4,277.2612,98.795,0.0043
2025-05-29 16:15:42,39.439603410833335,-0.37944138083333334,9.3137,4,277.3405,75.718,0.0029
2025-05-29 16:15:42,39.43960341983333,-0.3794413723333333,9.3149,4,277.08,54.995,0.00149
2025-05-29 16:15:43,39.439603407166665,-0.3794413828333333,9.3185,4,277.3129,19.314,0.00231
2025-05-29 16:15:43,39.439603407166665,-0.3794413828333333,9.3185,4,277.3129,19.314,0.00231
2025-05-29 16:15:43,39.439603397333336,-0.3794413995,9.3205,4,277.4614,74.685,0.0018
2025-05-29 16:15:43,39.439603397333336,-0.3794413995,9.3205,4,277.4614,74.685,0.0018
2025-05-29 16:15:43,39.43960339466667,-0.37944139316666664,9.3196,4,277.3179,221.973,0.00036
2025-05-29 16:15:43,39.43960339466667,-0.37944139316666664,9.3196,4,277.3179,221.973,0.00036
2025-05-29 16:15:43,39.439603399333336,-0.379441398,9.3193,4,277.3382,110.655,0.0017
2025-05-29 16:15:43,39.43960339266667,-0.3794413955,9.3202,4,277.2148,105.471,0.0012
2025-05-29 16:15:44,39.43960339183333,-0.379441403,9.3204,4,277.1481,242.785,0.00274
2025-05-29 16:15:44,39.43960339183333,-0.379441403,9.3204,4,277.1481,242.785,0.00274
2025-05-29 16:15:44,39.4396033955,-0.37944139649999997,9.3195,4,277.2243,118.738,0.00244
2025-05-29 16:15:44,39.4396033955,-0.37944139649999997,9.3195,4,277.2243,118.738,0.00244
2025-05-29 16:15:44,39.43960338233333,-0.3794413985,9.3205,4,277.3909,111.934,0.00427
2025-05-29 16:15:44,39.4396033785,-0.37944140016666666,9.3189,4,277.346,140.668,0.00567
2025-05-29 16:15:44,39.43960337883333,-0.3794413996666667,9.3206,4,277.3133,137.486,0.0058
2025-05-29 16:15:44,39.43960337883333,-0.3794413996666667,9.3206,4,277.3133,137.486,0.0058
2025-05-29 16:15:45,39.439603386499996,-0.37944139416666667,9.3175,4,277.3189,124.751,0.00732
2025-05-29 16:15:45,39.43960338883333,-0.3794413723333333,9.3164,4,277.2682,129.993,0.00633
2025-05-29 16:15:45,39.439603367833335,-0.379441399,9.3169,4,277.2254,138.124,0.00588
2025-05-29 16:15:45,39.439603380166666,-0.3794413855,9.3163,4,277.129,142.529,0.00572
2025-05-29 16:15:45,39.43960338083333,-0.37944139883333333,9.3195,4,277.3196,134.818,0.00664
